epoch,lr,train_loss,obj_loss,box_loss,iou_loss,n_pos,pos_s4,pos_s8,pos_s16,pos_s32,ap,recall,precision
1,0.000100,4.1573,0.0198,1.9200,0.8773,3493,3039,450,4,0,,,
2,0.000190,3.4244,0.0101,1.6277,1.3406,3518,3044,469,5,0,,,
3,0.000280,3.0191,0.0062,1.4526,1.5353,3479,3011,465,3,0,,,
4,0.000370,2.8975,0.0048,1.4002,1.6292,3500,3039,457,4,0,,,
5,0.000460,2.7871,0.0039,1.3493,1.6905,3479,3011,464,4,0,0.0394,0.4011,0.0198
6,0.000550,2.6940,0.0032,1.3049,1.7357,3546,3063,478,4,0,,,
