epoch,lr,train_loss,obj_loss,box_loss,iou_loss,n_pos,pos_s4,pos_s8,pos_s16,pos_s32,ap,recall,precision
75,0.001871,6.3292,0.2775,0.9702,0.5427,74,65,10,0,0,0.4609,0.7787,0.0384
76,0.001867,6.3022,0.2767,0.9642,0.5391,73,64,9,0,0,,,
77,0.001863,6.3533,0.2799,0.9667,0.5445,74,64,10,0,0,,,
78,0.001859,6.1972,0.2700,0.9615,0.5435,74,64,10,0,0,,,
79,0.001855,6.2789,0.2752,0.9642,0.5436,76,66,10,0,0,,,
80,0.001851,6.3633,0.2815,0.9619,0.5398,75,66,9,0,0,0.4725,0.7842,0.0386
81,0.001847,6.3787,0.2812,0.9709,0.5446,75,65,10,0,0,,,
82,0.001842,6.2841,0.2761,0.9623,0.5460,76,65,10,0,0,,,
83,0.001838,6.1882,0.2705,0.9560,0.5425,75,65,10,0,0,,,
84,0.001834,6.2768,0.2763,0.9583,0.5420,74,64,9,0,0,,,
85,0.001829,6.2320,0.2735,0.9568,0.5461,75,65,10,0,0,0.4783,0.7858,0.0387
86,0.001825,6.2251,0.2738,0.9522,0.5468,73,63,10,0,0,,,
87,0.001820,6.2074,0.2730,0.9503,0.5465,73,63,9,0,0,,,
88,0.001816,6.2041,0.2729,0.9498,0.5495,73,63,10,0,0,,,
86,0.001825,6.2302,0.2727,0.9609,0.5450,73,64,10,0,0,,,
87,0.001820,6.2297,0.2736,0.9559,0.5435,74,65,9,0,0,,,
88,0.001816,6.2583,0.2757,0.9559,0.5412,73,64,9,0,0,,,
89,0.001811,6.3064,0.2777,0.9637,0.5459,75,65,10,0,0,,,
90,0.001806,6.2224,0.2737,0.9530,0.5476,74,64,10,0,0,0.4379,0.7549,0.0372
91,0.001801,6.2055,0.2743,0.9428,0.5488,75,65,10,0,0,,,
92,0.001797,6.1349,0.2686,0.9476,0.5452,73,64,9,0,0,,,
93,0.001792,6.0927,0.2652,0.9500,0.5482,73,63,10,0,0,,,
94,0.001787,6.0974,0.2647,0.9550,0.5436,75,65,10,0,0,,,
95,0.001782,6.0551,0.2621,0.9532,0.5474,75,65,10,0,0,0.4660,0.7971,0.0393
96,0.001777,6.1072,0.2659,0.9528,0.5460,74,64,10,0,0,,,
97,0.001772,6.1342,0.2687,0.9482,0.5498,74,64,10,0,0,,,
98,0.001767,6.0831,0.2646,0.9510,0.5492,75,65,10,0,0,,,
99,0.001762,6.1661,0.2706,0.9508,0.5472,74,65,9,0,0,,,
100,0.001756,6.0516,0.2630,0.9475,0.5494,74,65,10,0,0,0.4692,0.7801,0.0384
101,0.001751,6.1795,0.2704,0.9574,0.5520,76,66,10,0,0,,,
102,0.001746,6.0946,0.2656,0.9508,0.5475,74,65,10,0,0,,,
103,0.001740,6.1801,0.2708,0.9559,0.5469,74,64,10,0,0,,,
104,0.001735,6.0802,0.2657,0.9447,0.5496,74,64,10,0,0,,,
105,0.001729,6.0560,0.2643,0.9434,0.5534,75,65,10,0,0,0.4631,0.7795,0.0384
106,0.001724,6.1065,0.2686,0.9397,0.5528,73,63,9,0,0,,,
107,0.001718,6.0774,0.2656,0.9452,0.5511,75,65,10,0,0,,,
108,0.001713,6.0191,0.2603,0.9511,0.5476,76,66,10,0,0,,,
109,0.001707,6.0683,0.2668,0.9356,0.5475,75,65,10,0,0,,,
110,0.001702,6.0078,0.2625,0.9350,0.5504,74,65,9,0,0,0.4611,0.7757,0.0383
111,0.001696,6.0626,0.2658,0.9391,0.5522,74,65,10,0,0,,,
112,0.001690,5.9818,0.2617,0.9299,0.5492,73,64,9,0,0,,,
113,0.001684,6.0842,0.2659,0.9473,0.5499,74,64,9,0,0,,,
114,0.001678,6.0880,0.2684,0.9358,0.5545,75,65,10,0,0,,,
115,0.001672,6.0154,0.2628,0.9379,0.5533,73,64,9,0,0,0.4693,0.7859,0.0388
116,0.001666,5.9478,0.2569,0.9429,0.5499,74,64,10,0,0,,,
117,0.001661,5.9814,0.2597,0.9414,0.5542,74,64,10,0,0,,,
118,0.001654,5.9658,0.2603,0.9323,0.5543,72,63,9,0,0,,,
119,0.001648,6.0240,0.2629,0.9414,0.5506,75,65,10,0,0,,,
120,0.001642,5.9253,0.2577,0.9308,0.5548,74,64,9,0,0,0.5061,0.7979,0.0393
121,0.001636,6.0681,0.2688,0.9277,0.5533,73,64,10,0,0,,,
122,0.001630,6.1154,0.2835,0.8696,0.5771,63,55,9,0,0,,,
123,0.001624,6.0239,0.2802,0.8520,0.5784,63,55,9,0,0,,,
124,0.001617,6.0472,0.2806,0.8594,0.5797,62,53,8,0,0,,,
125,0.001611,6.1315,0.2850,0.8694,0.5751,65,56,9,0,0,0.5002,0.8018,0.0396
126,0.001605,6.0106,0.2799,0.8505,0.5771,63,54,8,0,0,,,
127,0.001598,6.1039,0.2849,0.8604,0.5804,64,55,9,0,0,,,
128,0.001592,6.0216,0.2792,0.8593,0.5786,63,54,8,0,0,,,
129,0.001585,6.1347,0.2868,0.8634,0.5785,64,55,8,0,0,,,
130,0.001579,6.1305,0.2879,0.8572,0.5784,64,55,9,0,0,0.5252,0.8124,0.0401
131,0.001572,6.0317,0.2794,0.8631,0.5776,63,54,9,0,0,,,
132,0.001566,6.0814,0.2845,0.8570,0.5837,64,55,9,0,0,,,
133,0.001559,6.1083,0.2846,0.8670,0.5768,64,55,9,0,0,,,
134,0.001553,6.0455,0.2827,0.8532,0.5819,64,55,9,0,0,,,
135,0.001546,6.1010,0.2843,0.8667,0.5788,64,55,8,0,0,0.5305,0.8213,0.0405
136,0.001539,6.0767,0.2839,0.8603,0.5800,64,56,9,0,0,,,
137,0.001532,6.0029,0.2783,0.8609,0.5822,63,54,9,0,0,,,
138,0.001526,5.9448,0.2757,0.8525,0.5822,64,55,9,0,0,,,
139,0.001519,6.0248,0.2801,0.8613,0.5772,64,55,9,0,0,,,
140,0.001512,5.9693,0.2769,0.8568,0.5841,63,54,9,0,0,0.5234,0.8195,0.0405
141,0.001505,5.9300,0.2737,0.8583,0.5803,64,56,9,0,0,,,
142,0.001498,5.9529,0.2764,0.8540,0.5802,64,55,8,0,0,,,
143,0.001491,5.9705,0.2785,0.8505,0.5824,64,55,8,0,0,,,
144,0.001484,5.8614,0.2718,0.8433,0.5813,62,54,8,0,0,,,
145,0.001477,5.9264,0.2776,0.8400,0.5832,63,54,8,0,0,0.5317,0.8186,0.0404
146,0.001470,5.9819,0.2797,0.8506,0.5812,63,54,8,0,0,,,
147,0.001463,5.9489,0.2771,0.8516,0.5841,64,56,9,0,0,,,
148,0.001456,5.9406,0.2759,0.8546,0.5836,64,55,8,0,0,,,
149,0.001449,5.9728,0.2801,0.8468,0.5872,63,54,9,0,0,,,
150,0.001442,5.9274,0.2765,0.8477,0.5825,63,54,8,0,0,0.5369,0.8157,0.0402
151,0.001434,9.0994,0.5032,0.9300,0.5809,57,46,8,1,1,,,
152,0.001427,8.8860,0.4918,0.9086,0.5846,57,47,9,1,1,,,
153,0.001420,8.7628,0.4823,0.9103,0.5853,57,47,8,1,1,,,
154,0.001413,8.7272,0.4794,0.9127,0.5838,57,47,9,1,1,,,
155,0.001405,8.6761,0.4779,0.9032,0.5878,57,46,9,1,1,0.5210,0.8136,0.0401
156,0.001398,8.6211,0.4742,0.9023,0.5854,57,46,9,1,1,,,
157,0.001391,8.7653,0.4853,0.9044,0.5852,58,47,9,1,1,,,
158,0.001383,8.7710,0.4849,0.9103,0.5864,58,47,9,1,1,,,
159,0.001376,8.6232,0.4775,0.8934,0.5913,56,46,9,1,1,,,
160,0.001369,8.5164,0.4682,0.8996,0.5845,58,47,8,1,1,0.5226,0.8177,0.0403
161,0.001361,8.4684,0.4655,0.8964,0.5883,56,46,9,1,1,,,
162,0.001354,8.5426,0.4727,0.8918,0.5886,57,46,9,1,1,,,
163,0.001346,8.5376,0.4731,0.8901,0.5869,57,46,8,1,1,,,
164,0.001339,8.5927,0.4776,0.8911,0.5888,58,47,9,1,1,,,
165,0.001331,8.5227,0.4721,0.8926,0.5877,58,47,9,1,1,0.5295,0.8197,0.0404
166,0.001324,8.4849,0.4698,0.8915,0.5852,57,47,8,1,1,,,
167,0.001316,8.4382,0.4671,0.8889,0.5885,58,47,9,1,1,,,
168,0.001308,8.4833,0.4723,0.8833,0.5874,56,46,8,1,1,,,
169,0.001301,8.4851,0.4711,0.8911,0.5906,57,47,8,1,1,,,
170,0.001293,8.3682,0.4638,0.8842,0.5884,58,48,8,1,1,0.5319,0.8187,0.0404
171,0.001285,8.3613,0.4645,0.8803,0.5892,58,47,8,1,1,,,
172,0.001278,8.4187,0.4671,0.8908,0.5900,57,46,8,1,1,,,
173,0.001270,8.3589,0.4639,0.8854,0.5895,58,47,9,1,1,,,
174,0.001262,8.4018,0.4675,0.8863,0.5884,57,46,8,1,1,,,
175,0.001255,8.4411,0.4699,0.8912,0.5916,57,46,9,1,1,0.5416,0.8245,0.0407
176,0.001247,8.3019,0.4621,0.8785,0.5941,57,46,9,1,1,,,
177,0.001239,8.2253,0.4570,0.8757,0.5928,56,45,9,1,1,,,
178,0.001231,8.1959,0.4537,0.8813,0.5911,57,47,9,1,1,,,
179,0.001224,8.2496,0.4579,0.8834,0.5924,57,47,9,1,1,,,
180,0.001216,8.3422,0.4665,0.8803,0.5927,57,46,9,1,1,0.5360,0.8219,0.0405
181,0.001208,8.2446,0.4594,0.8788,0.5904,57,47,9,1,1,,,
182,0.001200,8.2398,0.4607,0.8733,0.5926,57,47,9,1,1,,,
183,0.001192,8.1997,0.4569,0.8771,0.5926,57,46,8,1,1,,,
184,0.001185,8.2956,0.4655,0.8751,0.5934,57,46,9,1,1,,,
185,0.001177,8.2894,0.4634,0.8837,0.5905,58,47,9,1,1,0.5443,0.8267,0.0408
186,0.001169,8.2434,0.4611,0.8793,0.5928,56,46,8,1,1,,,
187,0.001161,8.2540,0.4627,0.8780,0.5929,57,47,8,1,1,,,
188,0.001153,8.1918,0.4594,0.8722,0.5943,57,46,9,1,1,,,
189,0.001145,8.1651,0.4548,0.8839,0.5900,58,48,9,1,1,,,
190,0.001137,8.1338,0.4549,0.8742,0.5947,57,47,9,1,1,0.5414,0.8209,0.0405
191,0.001129,8.0585,0.4503,0.8695,0.5868,57,47,8,1,1,,,
192,0.001121,8.2014,0.4602,0.8785,0.5925,57,46,8,1,1,,,
193,0.001113,8.1191,0.4546,0.8754,0.5937,58,48,9,1,1,,,
194,0.001106,8.0136,0.4490,0.8645,0.5928,57,47,8,1,1,,,
195,0.001098,8.0527,0.4514,0.8692,0.5936,56,46,8,1,1,0.5451,0.8291,0.0409
196,0.001090,7.9453,0.4432,0.8682,0.5939,58,47,9,1,1,,,
197,0.001082,8.0421,0.4497,0.8759,0.5932,59,48,9,1,1,,,
198,0.001074,8.0416,0.4503,0.8746,0.5932,57,47,8,1,1,,,
199,0.001066,7.9850,0.4499,0.8591,0.5980,57,46,9,1,1,,,
200,0.001058,8.0952,0.4569,0.8693,0.5942,56,46,8,1,1,0.5458,0.8268,0.0408
201,0.001050,8.0001,0.4497,0.8680,0.5928,57,46,9,1,1,,,
202,0.001042,8.0334,0.4523,0.8704,0.5963,57,46,9,1,1,,,
203,0.001034,8.0793,0.4558,0.8731,0.5974,57,47,9,1,1,,,
204,0.001026,8.0302,0.4540,0.8657,0.5958,57,46,9,1,1,,,
205,0.001018,7.9765,0.4495,0.8672,0.5947,56,46,8,1,1,0.5439,0.8253,0.0407
206,0.001010,8.0398,0.4552,0.8671,0.5953,58,47,9,1,1,,,
207,0.001002,7.9739,0.4501,0.8670,0.5963,57,47,9,1,1,,,
208,0.000994,7.9896,0.4532,0.8615,0.5956,57,47,8,1,1,,,
209,0.000986,7.9985,0.4540,0.8629,0.5972,58,47,9,1,1,,,
210,0.000978,7.9344,0.4488,0.8637,0.5981,57,47,9,1,1,0.5568,0.8284,0.0409
211,0.000970,7.9428,0.4490,0.8673,0.5955,57,47,8,1,1,,,
212,0.000962,7.9799,0.4532,0.8646,0.5983,58,48,9,1,1,,,
213,0.000954,7.8567,0.4427,0.8662,0.5961,59,48,9,1,1,,,
214,0.000946,7.8768,0.4449,0.8659,0.5961,57,46,9,1,1,,,
215,0.000938,7.8752,0.4456,0.8641,0.5968,59,48,9,1,1,0.5529,0.8268,0.0408
216,0.000930,7.8062,0.4424,0.8555,0.5967,57,46,8,1,1,,,
217,0.000922,7.9002,0.4483,0.8651,0.5951,57,47,8,1,1,,,
218,0.000914,7.8461,0.4444,0.8635,0.5962,58,48,9,1,1,,,
219,0.000907,7.8975,0.4503,0.8597,0.5983,58,47,9,1,1,,,
