epoch,lr,train_loss,obj_loss,box_loss,iou_loss,n_pos,pos_s4,pos_s8,pos_s16,pos_s32,ap,recall,precision
44,0.001926,7.6660,0.4443,0.9565,0.5829,71,57,11,1,2,,,
45,0.001880,7.6421,0.4407,0.9618,0.5846,72,58,11,1,2,0.5768,0.8345,0.0412
46,0.001833,7.6951,0.4462,0.9623,0.5827,72,58,11,1,2,,,
47,0.001786,7.6603,0.4455,0.9553,0.5820,70,57,11,1,2,,,
48,0.001739,7.6308,0.4412,0.9614,0.5820,72,58,11,1,2,,,
49,0.001692,7.6772,0.4461,0.9619,0.5821,73,60,11,1,2,,,
50,0.001644,7.6374,0.4448,0.9551,0.5836,71,58,11,1,1,0.5736,0.8337,0.0412
51,0.001597,7.6574,0.4447,0.9632,0.5847,72,58,11,1,2,,,
52,0.001549,7.6001,0.4416,0.9566,0.5806,72,59,11,1,2,,,
53,0.001501,7.6571,0.4455,0.9636,0.5828,71,58,11,1,2,,,
54,0.001453,7.6286,0.4426,0.9652,0.5813,71,57,11,1,2,,,
55,0.001406,7.5698,0.4408,0.9545,0.5838,71,57,11,1,2,0.5680,0.8318,0.0411
56,0.001358,7.5568,0.4395,0.9559,0.5859,72,58,11,1,2,,,
57,0.001311,7.5142,0.4367,0.9528,0.5837,72,58,11,1,2,,,
58,0.001264,7.5419,0.4405,0.9514,0.5849,71,58,11,1,2,,,
59,0.001217,7.6023,0.4445,0.9591,0.5840,72,58,11,1,2,,,
60,0.001170,7.4726,0.4327,0.9561,0.5848,71,57,11,1,1,0.5709,0.8337,0.0413
61,0.000500,7.4941,0.4363,0.9537,0.5850,72,58,11,1,2,,,
62,0.000500,7.4771,0.4322,0.9612,0.5857,71,58,11,1,2,,,
63,0.000500,7.5755,0.4427,0.9622,0.5849,72,58,11,1,2,,,
64,0.000500,7.4490,0.4369,0.9432,0.5853,71,57,11,1,2,,,
65,0.000500,7.5089,0.4408,0.9512,0.5861,71,58,11,1,2,0.5735,0.8350,0.0413
66,0.000500,7.4160,0.4308,0.9527,0.5840,72,59,11,1,2,,,
67,0.000500,7.4540,0.4356,0.9521,0.5832,71,57,11,1,2,,,
68,0.000500,7.4963,0.4413,0.9505,0.5848,70,57,11,1,1,,,
69,0.000500,7.5365,0.4452,0.9528,0.5896,71,57,11,1,2,,,
70,0.000500,7.5010,0.4404,0.9569,0.5868,71,57,11,1,2,0.5825,0.8388,0.0415
71,0.000500,7.4202,0.4347,0.9502,0.5871,71,57,11,1,2,,,
72,0.000500,7.4723,0.4394,0.9542,0.5876,73,59,11,1,2,,,
73,0.000500,7.4291,0.4362,0.9516,0.5850,72,58,11,1,2,,,
74,0.000500,7.4591,0.4415,0.9479,0.5867,72,58,11,1,2,,,
75,0.000500,7.4217,0.4348,0.9556,0.5873,72,58,11,1,2,0.5752,0.8347,0.0413
76,0.000500,7.3190,0.4278,0.9461,0.5862,71,57,11,1,1,,,
77,0.000500,7.4412,0.4387,0.9540,0.5876,70,57,11,1,1,,,
78,0.000500,7.4732,0.4387,0.9640,0.5871,73,59,11,1,2,,,
79,0.000500,7.3480,0.4319,0.9477,0.5854,72,58,11,1,2,,,
80,0.000500,7.4030,0.4392,0.9464,0.5887,70,57,11,1,1,0.5793,0.8358,0.0413
81,0.000500,4.6584,0.1873,0.8062,0.5971,65,55,10,0,0,,,
82,0.000500,4.7188,0.1946,0.8046,0.6005,65,55,10,0,0,,,
83,0.000500,4.6275,0.1866,0.7981,0.5964,64,54,10,0,0,,,
84,0.000500,4.7269,0.1962,0.8014,0.5970,64,54,10,0,0,,,
85,0.000500,4.6888,0.1911,0.8023,0.5973,65,55,10,0,0,0.5769,0.8365,0.0413
86,0.000500,4.7018,0.1919,0.8031,0.5975,64,54,10,0,0,,,
87,0.000500,4.7039,0.1914,0.8038,0.5976,64,55,10,0,0,,,
88,0.000500,4.6751,0.1911,0.7962,0.6005,64,54,10,0,0,,,
89,0.000500,4.6387,0.1858,0.7977,0.5933,64,55,9,0,0,,,
90,0.000500,4.6523,0.1875,0.7966,0.5979,64,55,10,0,0,0.5726,0.8362,0.0415
91,0.000500,4.6666,0.1886,0.7971,0.5963,64,55,10,0,0,,,
92,0.000500,4.6891,0.1892,0.8010,0.5997,64,54,10,0,0,,,
93,0.000500,4.6799,0.1913,0.7932,0.6008,64,54,10,0,0,,,
94,0.000500,4.6259,0.1845,0.7930,0.5967,64,54,10,0,0,,,
95,0.000500,4.6739,0.1887,0.7958,0.5980,64,54,10,0,0,0.5723,0.8340,0.0414
96,0.000500,4.7086,0.1937,0.7933,0.5981,64,54,10,0,0,,,
97,0.000500,4.7248,0.1939,0.7962,0.5982,64,55,10,0,0,,,
98,0.000500,4.6597,0.1854,0.7965,0.5985,64,55,9,0,0,,,
99,0.000500,4.6849,0.1880,0.7968,0.6001,64,55,10,0,0,,,
100,0.000500,4.7070,0.1886,0.8004,0.5990,65,55,10,0,0,0.5695,0.8344,0.0414
