epoch,lr,train_loss,obj_loss,box_loss,iou_loss,n_pos,pos_s4,pos_s8,pos_s16,pos_s32,ap,recall,precision
39,0.002951,3.5705,0.1543,0.5840,0.4302,43,41,2,0,0,,,
40,0.002947,3.5283,0.1482,0.5858,0.4284,44,42,2,0,0,0.2401,0.5398,0.0307
41,0.002943,3.5562,0.1524,0.5842,0.4326,44,42,2,0,0,,,
42,0.002939,3.5377,0.1495,0.5854,0.4301,44,42,2,0,0,,,
43,0.002936,3.5285,0.1465,0.5890,0.4322,45,43,2,0,0,,,
44,0.002931,3.5792,0.1540,0.5868,0.4328,45,43,2,0,0,,,
45,0.002927,3.5387,0.1522,0.5803,0.4344,44,42,2,0,0,0.2558,0.5544,0.0315
46,0.002923,3.5183,0.1489,0.5819,0.4332,44,42,2,0,0,,,
47,0.002919,3.5216,0.1526,0.5752,0.4345,44,42,2,0,0,,,
48,0.002914,3.4996,0.1475,0.5800,0.4366,45,43,2,0,0,,,
49,0.002909,3.4968,0.1481,0.5780,0.4358,45,43,2,0,0,,,
50,0.002905,3.5205,0.1511,0.5780,0.4371,45,43,2,0,0,0.2630,0.5531,0.0314
51,0.002900,3.4718,0.1440,0.5799,0.4396,44,42,2,0,0,,,
52,0.002895,3.4859,0.1472,0.5770,0.4401,44,42,2,0,0,,,
53,0.002890,3.4367,0.1429,0.5734,0.4392,44,42,2,0,0,,,
54,0.002884,3.5194,0.1473,0.5852,0.4376,44,42,2,0,0,,,
55,0.002879,3.4361,0.1467,0.5656,0.4400,44,42,2,0,0,0.2672,0.5580,0.0326
56,0.002873,3.4672,0.1474,0.5719,0.4400,45,43,2,0,0,,,
57,0.002868,3.5201,0.1485,0.5830,0.4396,45,43,2,0,0,,,
58,0.002862,3.4417,0.1427,0.5750,0.4409,45,43,2,0,0,,,
59,0.002856,3.4364,0.1457,0.5677,0.4410,44,42,2,0,0,,,
60,0.002850,3.4672,0.1444,0.5781,0.4424,45,43,2,0,0,0.2874,0.5768,0.0327
61,0.002844,3.4488,0.1461,0.5701,0.4413,45,43,2,0,0,,,
62,0.002838,3.4453,0.1465,0.5683,0.4449,45,43,2,0,0,,,
63,0.002832,3.4250,0.1423,0.5717,0.4415,44,42,2,0,0,,,
64,0.002825,3.3723,0.1390,0.5651,0.4423,44,42,2,0,0,,,
65,0.002819,3.4027,0.1426,0.5656,0.4450,44,42,2,0,0,0.2881,0.5746,0.0334
66,0.002812,3.4041,0.1406,0.5698,0.4443,45,43,2,0,0,,,
67,0.002806,3.4118,0.1414,0.5701,0.4428,45,43,2,0,0,,,
68,0.002799,3.3988,0.1431,0.5635,0.4462,45,43,2,0,0,,,
69,0.002792,3.3772,0.1411,0.5621,0.4462,45,43,2,0,0,,,
70,0.002785,3.3423,0.1374,0.5607,0.4483,44,42,2,0,0,0.2900,0.5741,0.0355
71,0.002778,3.3269,0.1350,0.5618,0.4438,44,42,2,0,0,,,
72,0.002770,3.3015,0.1329,0.5596,0.4458,44,42,2,0,0,,,
73,0.002763,3.3332,0.1368,0.5597,0.4490,44,42,2,0,0,,,
74,0.002755,3.3758,0.1402,0.5636,0.4469,44,42,2,0,0,,,
75,0.002748,3.3329,0.1362,0.5608,0.4441,43,42,2,0,0,0.3064,0.6034,0.0331
76,0.002740,3.3519,0.1375,0.5630,0.4478,44,42,2,0,0,,,
77,0.002732,3.3136,0.1373,0.5539,0.4507,43,41,2,0,0,,,
78,0.002724,3.3594,0.1392,0.5616,0.4485,44,42,2,0,0,,,
79,0.002716,3.3875,0.1430,0.5610,0.4495,44,42,2,0,0,,,
80,0.002708,3.3881,0.1417,0.5636,0.4488,45,43,2,0,0,0.2946,0.5749,0.0365
81,0.002700,3.3455,0.1384,0.5596,0.4484,44,42,2,0,0,,,
82,0.002692,3.3090,0.1362,0.5548,0.4511,44,42,2,0,0,,,
83,0.002683,3.3404,0.1387,0.5577,0.4512,44,42,2,0,0,,,
84,0.002675,3.3562,0.1363,0.5665,0.4487,44,42,2,0,0,,,
85,0.002666,3.2985,0.1351,0.5544,0.4489,44,42,2,0,0,0.2796,0.5340,0.0373
86,0.002657,3.3223,0.1339,0.5628,0.4460,45,43,2,0,0,,,
87,0.002649,3.3245,0.1358,0.5596,0.4476,44,42,2,0,0,,,
88,0.002640,3.2803,0.1332,0.5538,0.4516,43,41,2,0,0,,,
89,0.002631,3.3206,0.1401,0.5499,0.4483,45,43,2,0,0,,,
90,0.002622,3.3357,0.1391,0.5558,0.4494,44,42,2,0,0,0.2822,0.5332,0.0370
91,0.002612,3.3022,0.1393,0.5470,0.4513,44,42,2,0,0,,,
92,0.002603,3.3314,0.1405,0.5519,0.4508,44,42,2,0,0,,,
93,0.002594,3.2843,0.1364,0.5483,0.4468,44,42,2,0,0,,,
94,0.002584,3.2919,0.1352,0.5526,0.4486,44,42,2,0,0,,,
95,0.002575,3.3457,0.1411,0.5542,0.4524,44,42,2,0,0,0.3220,0.6163,0.0349
96,0.002565,3.3211,0.1372,0.5558,0.4510,44,42,2,0,0,,,
97,0.002555,3.3042,0.1394,0.5472,0.4532,44,42,2,0,0,,,
98,0.002545,3.3131,0.1381,0.5520,0.4512,45,43,2,0,0,,,
99,0.002536,3.2662,0.1340,0.5486,0.4527,44,43,2,0,0,,,
100,0.002526,3.3079,0.1381,0.5509,0.4530,44,43,2,0,0,0.3050,0.5851,0.0360
101,0.002515,3.2751,0.1377,0.5433,0.4540,44,42,2,0,0,,,
102,0.002505,3.2792,0.1355,0.5489,0.4525,44,42,2,0,0,,,
103,0.002495,3.2664,0.1348,0.5469,0.4524,44,42,2,0,0,,,
104,0.002485,3.2971,0.1384,0.5476,0.4520,45,43,2,0,0,,,
105,0.002474,3.2859,0.1356,0.5502,0.4528,45,43,2,0,0,0.3108,0.5938,0.0350
106,0.002464,3.1686,0.1573,0.4775,0.4866,37,35,1,0,0,,,
107,0.002453,3.1479,0.1551,0.4768,0.4854,36,35,1,0,0,,,
108,0.002442,3.1121,0.1539,0.4703,0.4923,36,34,2,0,0,,,
109,0.002432,3.1408,0.1571,0.4710,0.4891,35,34,1,0,0,,,
110,0.002421,3.1214,0.1538,0.4728,0.4890,36,35,2,0,0,0.2706,0.5341,0.0343
111,0.002410,3.1286,0.1539,0.4742,0.4896,36,34,2,0,0,,,
112,0.002399,3.1007,0.1501,0.4750,0.4882,37,35,1,0,0,,,
113,0.002388,3.1230,0.1527,0.4753,0.4887,36,34,1,0,0,,,
114,0.002377,3.1069,0.1523,0.4722,0.4931,36,35,2,0,0,,,
115,0.002366,3.0720,0.1488,0.4704,0.4896,36,35,1,0,0,0.2668,0.5238,0.0341
116,0.002354,3.1206,0.1559,0.4685,0.4931,37,35,2,0,0,,,
117,0.002343,3.1117,0.1530,0.4719,0.4918,36,35,2,0,0,,,
118,0.002331,3.0716,0.1502,0.4676,0.4940,36,35,1,0,0,,,
119,0.002320,3.0458,0.1467,0.4681,0.4918,36,34,2,0,0,,,
120,0.002308,3.0898,0.1497,0.4730,0.4916,36,35,1,0,0,0.2220,0.4545,0.0325
121,0.002297,3.0712,0.1491,0.4696,0.4889,36,34,1,0,0,,,
122,0.002285,3.0986,0.1542,0.4662,0.4896,36,34,2,0,0,,,
123,0.002273,3.0347,0.1467,0.4653,0.4920,36,34,1,0,0,,,
124,0.002261,3.0511,0.1484,0.4660,0.4943,36,35,1,0,0,,,
125,0.002250,3.0849,0.1528,0.4656,0.4944,36,35,1,0,0,0.2698,0.5341,0.0347
126,0.002238,3.0342,0.1483,0.4619,0.4961,37,35,2,0,0,,,
127,0.002226,3.0545,0.1467,0.4702,0.4942,36,35,1,0,0,,,
128,0.002214,3.0561,0.1481,0.4678,0.4922,35,34,1,0,0,,,
129,0.002201,3.0815,0.1516,0.4672,0.4935,36,34,1,0,0,,,
130,0.002189,2.9928,0.1452,0.4578,0.4959,36,34,1,0,0,0.2823,0.5491,0.0329
131,0.002177,3.0146,0.1467,0.4602,0.4957,35,34,1,0,0,,,
132,0.002165,3.0463,0.1499,0.4618,0.4966,36,35,2,0,0,,,
133,0.002152,3.0216,0.1451,0.4652,0.4929,36,34,1,0,0,,,
134,0.002140,3.0273,0.1458,0.4652,0.4914,35,34,1,0,0,,,
135,0.002127,3.0512,0.1502,0.4624,0.4948,36,35,2,0,0,0.3040,0.6017,0.0332
136,0.002115,2.9582,0.1409,0.4578,0.4994,36,35,2,0,0,,,
137,0.002102,2.9868,0.1426,0.4615,0.4953,36,34,1,0,0,,,
138,0.002090,3.0290,0.1471,0.4629,0.4958,36,35,1,0,0,,,
139,0.002077,2.9934,0.1449,0.4584,0.4939,36,35,1,0,0,,,
140,0.002064,3.0051,0.1429,0.4656,0.4952,36,35,2,0,0,0.3083,0.6008,0.0317
141,0.002051,3.0170,0.1479,0.4583,0.4987,36,34,2,0,0,,,
142,0.002039,2.9920,0.1463,0.4555,0.5002,37,35,2,0,0,,,
143,0.002026,2.9910,0.1418,0.4641,0.4955,36,35,1,0,0,,,
144,0.002013,3.0021,0.1447,0.4611,0.4956,36,35,1,0,0,,,
145,0.002000,2.9906,0.1440,0.4596,0.4971,36,34,2,0,0,0.2899,0.5619,0.0312
146,0.001987,3.0148,0.1463,0.4610,0.4946,36,34,1,0,0,,,
147,0.001974,2.9787,0.1447,0.4553,0.4999,36,35,2,0,0,,,
146,0.001987,3.0330,0.1477,0.4629,0.4977,36,34,2,0,0,,,
147,0.001974,3.0181,0.1478,0.4589,0.4989,36,34,2,0,0,,,
148,0.001961,2.9624,0.1396,0.4613,0.4966,36,35,1,0,0,,,
146,0.001987,2.9989,0.1455,0.4587,0.4930,36,34,1,0,0,,,
147,0.001974,3.0556,0.1476,0.4686,0.4951,36,34,2,0,0,,,
148,0.001961,3.0184,0.1439,0.4668,0.4955,36,34,1,0,0,,,
149,0.001948,2.9766,0.1421,0.4599,0.4960,35,34,1,0,0,,,
150,0.001935,3.0190,0.1476,0.4595,0.4985,36,35,2,0,0,0.3429,0.6122,0.0387
151,0.001921,4.4751,0.2901,0.5385,0.4948,33,31,2,0,0,,,
152,0.001908,4.4757,0.2927,0.5335,0.4987,34,32,2,0,0,,,
153,0.001895,4.4279,0.2894,0.5283,0.4987,34,31,2,0,0,,,
154,0.001882,4.3576,0.2831,0.5231,0.5015,33,31,2,0,0,,,
155,0.001868,4.4381,0.2910,0.5276,0.4969,33,31,2,0,0,0.3334,0.5869,0.0353
156,0.001855,4.3500,0.2819,0.5238,0.4999,34,31,2,0,0,,,
157,0.001842,4.3542,0.2862,0.5162,0.5060,34,31,2,0,0,,,
158,0.001828,4.3110,0.2809,0.5160,0.4986,33,31,2,0,0,,,
159,0.001815,4.3414,0.2856,0.5141,0.5051,33,31,2,0,0,,,
160,0.001801,4.3355,0.2833,0.5173,0.5026,34,32,2,0,0,0.3484,0.6235,0.0365
161,0.001788,4.3046,0.2779,0.5204,0.5007,33,31,2,0,0,,,
162,0.001774,4.3501,0.2880,0.5115,0.5038,34,31,2,0,0,,,
163,0.001761,4.2615,0.2755,0.5143,0.5021,33,31,2,0,0,,,
164,0.001747,4.2927,0.2819,0.5094,0.5042,33,31,2,0,0,,,
165,0.001734,4.2443,0.2741,0.5128,0.5047,33,31,2,0,0,0.3456,0.6018,0.0368
166,0.001720,4.3005,0.2792,0.5168,0.5028,34,31,2,0,0,,,
167,0.001707,4.2514,0.2753,0.5122,0.5026,33,31,2,0,0,,,
168,0.001693,4.2486,0.2779,0.5063,0.5044,34,31,2,0,0,,,
169,0.001679,4.3109,0.2821,0.5134,0.5083,34,31,2,0,0,,,
170,0.001666,4.3167,0.2852,0.5088,0.5069,34,31,2,0,0,0.3408,0.5925,0.0388
171,0.001652,4.2347,0.2745,0.5097,0.5076,34,31,2,0,0,,,
172,0.001638,4.2812,0.2787,0.5129,0.5068,34,31,2,0,0,,,
173,0.001625,4.2429,0.2762,0.5083,0.5080,33,30,2,0,0,,,
174,0.001611,4.2278,0.2758,0.5054,0.5094,34,31,2,0,0,,,
175,0.001597,4.2396,0.2763,0.5074,0.5084,34,31,2,0,0,0.3502,0.6026,0.0376
176,0.001584,4.2172,0.2729,0.5085,0.5050,34,31,2,0,0,,,
177,0.001570,4.2701,0.3029,0.4616,0.5371,26,24,2,0,0,,,
178,0.001556,4.2656,0.3017,0.4629,0.5403,26,24,2,0,0,,,
179,0.001542,4.2694,0.3056,0.4561,0.5416,27,24,2,0,0,,,
180,0.001529,4.2052,0.2955,0.4604,0.5393,26,24,2,0,0,0.3577,0.6130,0.0390
181,0.001515,4.2228,0.2988,0.4581,0.5399,26,24,2,0,0,,,
182,0.001501,4.2002,0.2954,0.4593,0.5397,27,24,2,0,0,,,
183,0.001488,4.2391,0.3001,0.4596,0.5390,26,24,2,0,0,,,
184,0.001474,4.2502,0.3015,0.4595,0.5398,26,24,2,0,0,,,
185,0.001460,4.1992,0.2975,0.4548,0.5404,26,24,2,0,0,0.3660,0.6291,0.0386
186,0.001446,4.1790,0.2963,0.4521,0.5453,27,24,2,0,0,,,
187,0.001433,4.2216,0.2990,0.4575,0.5421,26,24,2,0,0,,,
188,0.001419,4.1538,0.2929,0.4527,0.5392,26,24,2,0,0,,,
189,0.001405,4.2034,0.2952,0.4604,0.5407,27,24,2,0,0,,,
190,0.001392,4.1571,0.2945,0.4502,0.5449,26,24,2,0,0,0.3636,0.6211,0.0392
191,0.001378,4.1246,0.2900,0.4511,0.5422,26,23,2,0,0,,,
192,0.001364,4.1966,0.2965,0.4562,0.5425,26,24,2,0,0,,,
193,0.001351,4.1595,0.2932,0.4535,0.5428,26,24,2,0,0,,,
194,0.001337,4.1386,0.2909,0.4529,0.5416,26,24,2,0,0,,,
195,0.001323,4.1279,0.2875,0.4569,0.5390,27,24,2,0,0,0.3754,0.6372,0.0387
196,0.001310,4.1381,0.2928,0.4490,0.5439,26,24,2,0,0,,,
197,0.001296,4.1410,0.2922,0.4508,0.5418,26,24,2,0,0,,,
198,0.001283,4.1104,0.2883,0.4510,0.5423,27,24,2,0,0,,,
199,0.001269,4.1147,0.2899,0.4489,0.5437,27,24,2,0,0,,,
200,0.001256,4.1350,0.2907,0.4524,0.5450,26,24,2,0,0,0.3695,0.6229,0.0402
201,0.001242,4.1377,0.2910,0.4524,0.5433,27,24,2,0,0,,,
202,0.001229,4.1450,0.2921,0.4520,0.5443,27,24,2,0,0,,,
203,0.001215,4.0988,0.2897,0.4454,0.5458,27,24,2,0,0,,,
204,0.001202,4.1312,0.2906,0.4516,0.5453,26,24,2,0,0,,,
205,0.001188,4.0907,0.2879,0.4469,0.5451,26,24,2,0,0,0.3380,0.5806,0.0405
206,0.001175,4.2055,0.2992,0.4529,0.5467,27,24,2,0,0,,,
207,0.001162,4.1183,0.2897,0.4502,0.5453,26,24,2,0,0,,,
208,0.001148,4.0403,0.2813,0.4476,0.5447,26,24,2,0,0,,,
209,0.001135,4.0636,0.2842,0.4475,0.5428,26,24,2,0,0,,,
210,0.001122,4.0792,0.2867,0.4463,0.5450,26,24,2,0,0,0.3682,0.6165,0.0384
211,0.001109,4.0522,0.2846,0.4438,0.5477,26,24,2,0,0,,,
212,0.001095,4.0390,0.2838,0.4422,0.5459,26,24,2,0,0,,,
213,0.001082,4.1277,0.2920,0.4479,0.5452,26,24,2,0,0,,,
214,0.001069,4.0490,0.2836,0.4450,0.5445,26,24,2,0,0,,,
215,0.001056,4.0403,0.2848,0.4405,0.5486,26,24,2,0,0,0.3628,0.6101,0.0392
216,0.001043,4.0266,0.2829,0.4409,0.5470,27,24,2,0,0,,,
217,0.001030,4.0780,0.2854,0.4487,0.5454,26,24,2,0,0,,,
218,0.001017,4.0680,0.2855,0.4461,0.5478,26,24,2,0,0,,,
219,0.001004,4.0181,0.2809,0.4427,0.5493,27,24,2,0,0,,,
220,0.000991,3.9672,0.2763,0.4391,0.5475,26,24,2,0,0,0.3640,0.6183,0.0396
221,0.000979,4.0658,0.2851,0.4463,0.5477,27,24,2,0,0,,,
222,0.000966,3.9861,0.2778,0.4409,0.5452,26,24,2,0,0,,,
223,0.000953,4.0089,0.2815,0.4393,0.5470,27,24,2,0,0,,,
224,0.000940,4.0363,0.2846,0.4399,0.5494,27,24,2,0,0,,,
225,0.000928,4.0449,0.2848,0.4416,0.5492,27,24,2,0,0,0.3734,0.6284,0.0394
226,0.000915,3.9850,0.2790,0.4383,0.5472,26,24,2,0,0,,,
227,0.000903,4.0055,0.2782,0.4449,0.5474,27,24,2,0,0,,,
228,0.000890,4.0239,0.2806,0.4447,0.5491,27,24,2,0,0,,,
229,0.000878,4.0140,0.2802,0.4431,0.5472,27,24,2,0,0,,,
230,0.000865,4.0567,0.2849,0.4443,0.5484,26,24,2,0,0,0.3658,0.6266,0.0372
231,0.000853,3.9693,0.2770,0.4383,0.5485,27,24,2,0,0,,,
232,0.000841,4.0370,0.2812,0.4468,0.5481,26,24,2,0,0,,,
233,0.000829,3.9512,0.2723,0.4432,0.5485,26,24,2,0,0,,,
234,0.000816,3.9869,0.2755,0.4456,0.5492,27,24,2,0,0,,,
235,0.000804,3.9931,0.2757,0.4469,0.5472,26,24,2,0,0,0.3708,0.6241,0.0403
236,0.000792,3.9566,0.2746,0.4399,0.5490,26,24,2,0,0,,,
237,0.000780,3.9462,0.2737,0.4391,0.5510,26,24,2,0,0,,,
238,0.000769,4.0140,0.2808,0.4418,0.5490,26,24,2,0,0,,,
239,0.000757,3.9504,0.2758,0.4361,0.5494,27,24,2,0,0,,,
240,0.000745,4.0160,0.2813,0.4415,0.5512,27,24,2,0,0,0.3750,0.6260,0.0384
241,0.000733,2.9020,0.1649,0.3956,0.5401,28,27,1,0,0,,,
242,0.000722,2.8602,0.1614,0.3923,0.5431,28,27,1,0,0,,,
243,0.000710,2.8591,0.1613,0.3922,0.5411,28,27,1,0,0,,,
244,0.000699,2.8674,0.1612,0.3946,0.5415,28,27,1,0,0,,,
245,0.000687,2.8848,0.1639,0.3935,0.5416,28,27,1,0,0,0.3714,0.6291,0.0390
246,0.000676,2.8237,0.1574,0.3911,0.5408,28,27,1,0,0,,,
247,0.000664,2.8725,0.1624,0.3934,0.5412,28,27,1,0,0,,,
248,0.000653,2.8297,0.1589,0.3896,0.5426,28,27,1,0,0,,,
249,0.000642,2.8740,0.1639,0.3907,0.5423,28,27,1,0,0,,,
250,0.000631,2.8595,0.1598,0.3954,0.5411,29,27,1,0,0,0.3788,0.6379,0.0403
251,0.000620,2.8200,0.1565,0.3920,0.5424,28,26,1,0,0,,,
252,0.000609,2.8678,0.1618,0.3933,0.5429,28,27,1,0,0,,,
253,0.000598,2.8386,0.1587,0.3923,0.5419,28,27,1,0,0,,,
254,0.000588,2.8491,0.1595,0.3933,0.5447,28,27,1,0,0,,,
255,0.000577,2.8307,0.1578,0.3921,0.5420,28,27,1,0,0,0.3725,0.6165,0.0404
256,0.000566,2.8206,0.1584,0.3883,0.5442,27,26,1,0,0,,,
257,0.000556,2.8246,0.1583,0.3896,0.5427,28,27,1,0,0,,,
258,0.000545,2.8507,0.1610,0.3907,0.5418,28,27,1,0,0,,,
259,0.000535,2.8133,0.1594,0.3846,0.5487,28,27,1,0,0,,,
260,0.000525,2.8100,0.1570,0.3885,0.5446,28,26,1,0,0,0.3797,0.6347,0.0404
261,0.000515,2.8374,0.1584,0.3926,0.5417,28,27,1,0,0,,,
262,0.000504,2.8434,0.1603,0.3903,0.5457,28,27,1,0,0,,,
263,0.000494,2.8251,0.1581,0.3901,0.5445,29,27,1,0,0,,,
264,0.000485,2.8176,0.1596,0.3853,0.5473,28,27,1,0,0,,,
265,0.000475,2.8171,0.1582,0.3879,0.5452,28,27,1,0,0,0.3774,0.6263,0.0421
266,0.000465,2.8644,0.1627,0.3907,0.5443,28,27,1,0,0,,,
267,0.000455,2.8566,0.1607,0.3928,0.5426,28,27,1,0,0,,,
268,0.000446,2.7719,0.1553,0.3823,0.5439,28,27,1,0,0,,,
269,0.000436,2.8167,0.1580,0.3882,0.5455,29,27,1,0,0,,,
270,0.000427,2.8020,0.1578,0.3849,0.5439,28,27,1,0,0,0.3745,0.6293,0.0411
271,0.000418,2.8130,0.1571,0.3890,0.5457,28,27,1,0,0,,,
272,0.000408,2.8132,0.1566,0.3901,0.5449,28,27,1,0,0,,,
273,0.000399,2.8128,0.1589,0.3853,0.5484,28,26,1,0,0,,,
274,0.000390,2.8031,0.1543,0.3922,0.5428,28,27,1,0,0,,,
275,0.000381,2.8090,0.1578,0.3867,0.5449,28,26,1,0,0,0.3799,0.6344,0.0414
276,0.000373,2.8100,0.1569,0.3888,0.5475,28,26,1,0,0,,,
277,0.000364,2.7951,0.1550,0.3888,0.5462,28,26,1,0,0,,,
278,0.000355,2.7933,0.1558,0.3868,0.5463,28,27,1,0,0,,,
279,0.000347,2.7810,0.1562,0.3828,0.5423,28,26,1,0,0,,,
280,0.000338,2.8113,0.1578,0.3871,0.5450,28,27,1,0,0,0.3819,0.6299,0.0420
281,0.000330,2.7984,0.1586,0.3824,0.5466,28,27,1,0,0,,,
282,0.000322,2.7888,0.1546,0.3880,0.5439,28,27,1,0,0,,,
283,0.000314,2.7736,0.1536,0.3863,0.5443,28,27,1,0,0,,,
284,0.000306,2.7868,0.1555,0.3857,0.5463,28,27,1,0,0,,,
285,0.000298,2.7699,0.1536,0.3853,0.5450,28,27,1,0,0,0.3832,0.6317,0.0416
286,0.000290,2.7765,0.1540,0.3860,0.5472,28,27,1,0,0,,,
287,0.000282,2.7782,0.1544,0.3856,0.5466,28,27,1,0,0,,,
288,0.000275,2.7818,0.1560,0.3835,0.5485,28,27,1,0,0,,,
289,0.000267,2.8055,0.1574,0.3866,0.5460,29,27,1,0,0,,,
290,0.000260,2.7548,0.1534,0.3818,0.5489,28,27,1,0,0,0.3823,0.6276,0.0419
291,0.000252,2.7806,0.1546,0.3860,0.5443,28,27,1,0,0,,,
292,0.000245,2.7958,0.1567,0.3856,0.5459,28,27,1,0,0,,,
293,0.000238,2.7728,0.1546,0.3840,0.5447,28,27,1,0,0,,,
294,0.000231,2.7945,0.1573,0.3840,0.5450,28,27,1,0,0,,,
295,0.000224,2.7640,0.1546,0.3818,0.5500,28,27,1,0,0,0.3846,0.6367,0.0418
296,0.000218,2.7671,0.1536,0.3845,0.5470,29,27,1,0,0,,,
297,0.000211,2.7758,0.1556,0.3827,0.5475,28,27,1,0,0,,,
298,0.000205,2.7980,0.1557,0.3881,0.5441,28,27,1,0,0,,,
299,0.000198,2.7661,0.1559,0.3798,0.5502,28,27,1,0,0,,,
300,0.000192,2.7577,0.1550,0.3793,0.5499,28,27,1,0,0,0.3813,0.6334,0.0418
301,0.000186,2.8024,0.1563,0.3881,0.5456,28,27,1,0,0,,,
302,0.000180,2.7978,0.1554,0.3886,0.5431,28,27,1,0,0,,,
303,0.000174,2.7839,0.1553,0.3855,0.5440,28,27,1,0,0,,,
304,0.000168,2.7665,0.1542,0.3832,0.5474,28,27,1,0,0,,,
305,0.000162,2.7258,0.1510,0.3795,0.5492,28,27,1,0,0,0.3835,0.6344,0.0419
306,0.000157,2.7419,0.1531,0.3793,0.5480,28,27,1,0,0,,,
307,0.000151,2.7163,0.1499,0.3793,0.5498,28,27,1,0,0,,,
308,0.000146,2.7990,0.1582,0.3834,0.5469,28,27,1,0,0,,,
309,0.000140,2.7536,0.1539,0.3806,0.5470,28,27,1,0,0,,,
310,0.000135,2.7751,0.1559,0.3820,0.5474,29,27,1,0,0,0.3819,0.6301,0.0426
311,0.000130,2.7423,0.1511,0.3833,0.5455,28,27,1,0,0,,,
312,0.000125,2.7626,0.1536,0.3834,0.5505,28,27,1,0,0,,,
313,0.000121,2.7523,0.1542,0.3797,0.5497,28,27,1,0,0,,,
314,0.000116,2.7572,0.1525,0.3843,0.5475,28,27,1,0,0,,,
315,0.000111,2.7926,0.1571,0.3840,0.5510,28,27,1,0,0,0.3791,0.6319,0.0418
316,0.000107,2.7539,0.1539,0.3808,0.5473,28,27,1,0,0,,,
317,0.000103,2.7702,0.1531,0.3864,0.5451,28,27,1,0,0,,,
318,0.000099,2.7398,0.1513,0.3823,0.5470,28,27,1,0,0,,,
319,0.000094,2.7231,0.1505,0.3798,0.5479,28,26,1,0,0,,,
320,0.000091,2.7793,0.1546,0.3856,0.5450,28,27,1,0,0,0.3809,0.6255,0.0422
321,0.000087,2.7527,0.1519,0.3844,0.5453,28,27,1,0,0,,,
322,0.000083,2.7509,0.1538,0.3801,0.5487,28,27,1,0,0,,,
