epoch,lr,train_loss,obj_loss,box_loss,iou_loss,n_pos,pos_s4,pos_s8,pos_s16,pos_s32,ap,recall,precision
90,0.002489,4.9190,0.3103,0.6091,0.4585,40,37,3,0,0,0.2286,0.5542,0.0281
91,0.002476,4.8861,0.3344,0.5528,0.4902,33,30,2,0,0,,,
91,0.002476,4.8796,0.3343,0.5513,0.4912,33,30,2,0,0,,,
92,0.002464,4.7834,0.3256,0.5446,0.4937,33,30,2,0,0,,,
93,0.002452,4.8149,0.3282,0.5473,0.4932,32,30,2,0,0,,,
94,0.002439,4.7648,0.3236,0.5440,0.4960,33,30,2,0,0,,,
95,0.002426,4.7761,0.3259,0.5422,0.4962,32,29,2,0,0,0.2959,0.5916,0.0314
96,0.002414,4.8222,0.3306,0.5443,0.4959,33,30,2,0,0,,,
97,0.002401,4.7539,0.3246,0.5394,0.4952,33,30,2,0,0,,,
98,0.002388,4.7530,0.3214,0.5454,0.4961,32,29,2,0,0,,,
99,0.002375,4.7539,0.3234,0.5417,0.4966,33,30,2,0,0,,,
100,0.002362,4.7663,0.3260,0.5396,0.4960,32,29,2,0,0,0.2969,0.5861,0.0330
101,0.002348,4.6771,0.3181,0.5330,0.5001,33,30,2,0,0,,,
102,0.002335,4.6763,0.3166,0.5358,0.4985,33,30,2,0,0,,,
103,0.002322,4.7430,0.3214,0.5430,0.4957,33,30,2,0,0,,,
104,0.002308,4.7233,0.3220,0.5368,0.4979,33,30,2,0,0,,,
105,0.002294,4.6715,0.3208,0.5263,0.5015,32,29,2,0,0,0.3046,0.5826,0.0354
106,0.002281,4.6865,0.3180,0.5356,0.4995,33,30,2,0,0,,,
107,0.002267,4.6794,0.3190,0.5319,0.5005,33,30,2,0,0,,,
108,0.002253,4.6959,0.3217,0.5306,0.5026,33,30,2,0,0,,,
109,0.002239,4.6436,0.3169,0.5271,0.5001,33,30,2,0,0,,,
110,0.002225,4.6323,0.3132,0.5318,0.5015,33,30,2,0,0,0.3211,0.6063,0.0336
111,0.002211,4.5805,0.3090,0.5271,0.5013,33,30,2,0,0,,,
112,0.002196,4.5883,0.3106,0.5260,0.5005,33,30,2,0,0,,,
113,0.002182,4.6279,0.3141,0.5287,0.5005,33,30,2,0,0,,,
114,0.002168,4.6342,0.3172,0.5242,0.5055,33,30,2,0,0,,,
115,0.002153,4.6410,0.3151,0.5301,0.5016,33,30,2,0,0,0.3050,0.5572,0.0355
116,0.002139,4.6013,0.3120,0.5262,0.5019,33,30,2,0,0,,,
117,0.002124,4.6076,0.3108,0.5302,0.5007,33,30,2,0,0,,,
118,0.002109,4.6120,0.3124,0.5282,0.5047,33,30,2,0,0,,,
119,0.002094,4.6038,0.3092,0.5326,0.4996,33,30,2,0,0,,,
120,0.002080,4.5846,0.3104,0.5254,0.5017,33,30,2,0,0,0.3346,0.5995,0.0345
121,0.002065,4.5982,0.3127,0.5241,0.5028,33,30,2,0,0,,,
122,0.002050,4.5812,0.3084,0.5284,0.5026,33,30,2,0,0,,,
123,0.002035,4.6333,0.3126,0.5331,0.4999,33,30,2,0,0,,,
124,0.002020,4.6214,0.3152,0.5250,0.5019,33,30,2,0,0,,,
125,0.002004,4.5642,0.3101,0.5208,0.5023,33,30,2,0,0,0.3180,0.5726,0.0358
126,0.001989,4.5518,0.3072,0.5235,0.5035,33,30,2,0,0,,,
127,0.001974,4.5751,0.3117,0.5204,0.5084,33,30,2,0,0,,,
128,0.001959,4.5986,0.3132,0.5232,0.5048,33,30,2,0,0,,,
129,0.001943,4.5362,0.3059,0.5223,0.5031,33,30,2,0,0,,,
130,0.001928,4.5583,0.3099,0.5197,0.5047,33,30,2,0,0,0.3251,0.5903,0.0354
131,0.001912,4.5057,0.3033,0.5198,0.5051,33,30,2,0,0,,,
132,0.001897,4.4744,0.3015,0.5157,0.5060,32,29,2,0,0,,,
133,0.001881,4.5613,0.3078,0.5247,0.5040,33,30,2,0,0,,,
134,0.001866,4.5383,0.3084,0.5179,0.5038,33,30,2,0,0,,,
135,0.001850,4.5324,0.3062,0.5207,0.5064,33,30,2,0,0,0.3360,0.5962,0.0358
136,0.001834,4.4723,0.2992,0.5197,0.5077,33,30,2,0,0,,,
137,0.001819,4.4659,0.2993,0.5178,0.5036,33,30,2,0,0,,,
138,0.001803,4.4729,0.3018,0.5146,0.5087,33,30,2,0,0,,,
139,0.001787,4.4697,0.2990,0.5193,0.5042,33,30,2,0,0,,,
140,0.001771,4.4988,0.3042,0.5163,0.5055,32,29,2,1,0,0.3432,0.6029,0.0364
141,0.001755,4.4805,0.3006,0.5188,0.5065,33,30,2,0,0,,,
142,0.001739,4.4716,0.3009,0.5162,0.5077,33,30,2,0,0,,,
143,0.001723,4.4626,0.2982,0.5192,0.5075,33,30,2,0,0,,,
144,0.001708,4.4125,0.2943,0.5145,0.5062,33,30,2,0,0,,,
145,0.001692,4.4526,0.2989,0.5154,0.5060,33,30,2,0,0,0.3427,0.6148,0.0345
146,0.001676,4.4817,0.3002,0.5200,0.5070,33,30,2,0,0,,,
147,0.001660,4.4444,0.3018,0.5075,0.5072,32,30,2,0,0,,,
148,0.001644,4.3699,0.2927,0.5070,0.5073,32,29,2,0,0,,,
149,0.001628,4.3877,0.2941,0.5088,0.5097,33,30,2,0,0,,,
150,0.001611,4.3491,0.2887,0.5100,0.5055,33,30,2,0,0,0.3369,0.5965,0.0349
151,0.001595,4.4383,0.3003,0.5089,0.5081,33,30,2,0,0,,,
152,0.001579,4.5123,0.3280,0.4721,0.5383,26,23,2,0,0,,,
153,0.001563,4.4354,0.3225,0.4638,0.5409,26,23,2,0,0,,,
154,0.001547,4.4137,0.3200,0.4634,0.5440,26,23,2,0,0,,,
155,0.001531,4.4140,0.3197,0.4642,0.5412,26,23,2,0,0,0.3130,0.5420,0.0343
156,0.001515,4.4413,0.3217,0.4668,0.5422,26,23,2,0,0,,,
157,0.001499,4.4498,0.3228,0.4668,0.5437,26,23,2,0,0,,,
158,0.001483,4.4679,0.3255,0.4659,0.5437,26,23,2,0,0,,,
159,0.001467,4.3392,0.3129,0.4591,0.5448,26,23,2,0,0,,,
160,0.001451,4.3608,0.3172,0.4559,0.5426,26,24,2,0,0,0.3523,0.6093,0.0362
161,0.001435,4.3947,0.3159,0.4668,0.5419,26,23,2,0,0,,,
162,0.001419,4.3490,0.3143,0.4588,0.5433,26,23,2,0,0,,,
163,0.001402,4.3668,0.3158,0.4600,0.5429,26,23,2,0,0,,,
164,0.001386,4.3591,0.3152,0.4594,0.5451,25,23,2,0,0,,,
165,0.001370,4.4017,0.3199,0.4606,0.5455,26,23,2,0,0,0.3319,0.5721,0.0388
166,0.001354,4.4037,0.3186,0.4637,0.5451,26,23,2,0,0,,,
167,0.001338,4.4025,0.3199,0.4608,0.5452,26,23,2,0,0,,,
168,0.001322,4.3573,0.3165,0.4564,0.5457,26,23,2,0,0,,,
169,0.001307,4.4219,0.3209,0.4637,0.5451,26,23,2,0,0,,,
170,0.001291,4.3225,0.3126,0.4555,0.5462,26,23,2,0,0,0.3229,0.5551,0.0381
171,0.001275,4.3388,0.3138,0.4571,0.5451,26,23,2,0,0,,,
172,0.001259,4.3237,0.3117,0.4576,0.5437,26,23,2,0,0,,,
173,0.001243,4.3038,0.3098,0.4563,0.5455,26,23,2,0,0,,,
174,0.001227,4.3270,0.3121,0.4575,0.5467,25,23,2,0,0,,,
175,0.001211,4.2199,0.3018,0.4515,0.5484,26,24,2,0,0,0.3483,0.6088,0.0378
176,0.001196,4.2727,0.3056,0.4570,0.5478,26,23,2,0,0,,,
177,0.001180,4.3226,0.3112,0.4583,0.5459,26,24,2,0,0,,,
178,0.001164,4.2998,0.3108,0.4535,0.5468,26,23,2,0,0,,,
179,0.001149,4.2992,0.3088,0.4572,0.5470,26,23,2,0,0,,,
180,0.001133,4.2809,0.3089,0.4524,0.5457,26,23,2,0,0,0.3456,0.6285,0.0329
181,0.001118,4.2820,0.3096,0.4512,0.5498,26,23,2,0,0,,,
182,0.001102,4.3047,0.3128,0.4505,0.5483,26,23,2,0,0,,,
183,0.001087,4.2698,0.3074,0.4526,0.5468,26,23,2,0,0,,,
184,0.001071,4.2847,0.3089,0.4533,0.5505,26,23,2,0,0,,,
185,0.001056,4.3226,0.3121,0.4565,0.5491,26,23,2,0,0,0.3553,0.6400,0.0327
186,0.001041,4.3091,0.3103,0.4567,0.5479,26,23,2,0,0,,,
187,0.001026,4.2660,0.3090,0.4485,0.5484,26,23,2,0,0,,,
188,0.001010,4.2328,0.3032,0.4517,0.5489,26,23,2,0,0,,,
189,0.000995,4.2840,0.3095,0.4520,0.5470,26,23,2,0,0,,,
190,0.000980,4.2882,0.3098,0.4524,0.5515,26,23,2,0,0,0.3700,0.6437,0.0349
191,0.000965,2.9223,0.1653,0.4001,0.5336,28,27,1,0,0,,,
192,0.000950,2.9338,0.1657,0.4021,0.5354,28,27,1,0,0,,,
193,0.000936,2.9220,0.1663,0.3978,0.5369,28,27,1,0,0,,,
194,0.000921,2.8988,0.1632,0.3984,0.5338,28,27,1,0,0,,,
195,0.000906,2.9016,0.1644,0.3966,0.5365,28,27,1,0,0,0.3378,0.6200,0.0312
196,0.000891,2.9479,0.1693,0.3984,0.5363,28,27,1,0,0,,,
197,0.000877,2.8945,0.1641,0.3955,0.5382,28,26,1,0,0,,,
198,0.000862,2.8745,0.1611,0.3965,0.5331,28,27,1,0,0,,,
199,0.000848,2.8943,0.1631,0.3973,0.5351,28,26,1,0,0,,,
200,0.000834,2.9190,0.1676,0.3946,0.5393,27,26,1,0,0,0.3491,0.6263,0.0327
201,0.000819,2.9034,0.1644,0.3971,0.5377,28,27,1,0,0,,,
202,0.000805,2.9075,0.1660,0.3949,0.5384,28,27,1,0,0,,,
203,0.000791,2.9283,0.1692,0.3936,0.5410,28,27,1,0,0,,,
204,0.000777,2.9160,0.1654,0.3982,0.5386,28,27,1,0,0,,,
205,0.000763,2.8870,0.1636,0.3945,0.5385,28,27,1,0,0,0.3506,0.6275,0.0333
206,0.000749,2.8939,0.1631,0.3973,0.5393,28,26,1,0,0,,,
207,0.000736,2.9144,0.1659,0.3969,0.5413,29,27,1,0,0,,,
208,0.000722,2.9070,0.1660,0.3947,0.5402,28,27,1,0,0,,,
209,0.000708,2.9064,0.1665,0.3935,0.5427,28,26,1,0,0,,,
210,0.000695,2.8663,0.1625,0.3916,0.5399,28,27,1,0,0,0.3494,0.6319,0.0339
211,0.000682,2.8907,0.1633,0.3960,0.5407,28,27,1,0,0,,,
212,0.000668,2.8937,0.1640,0.3954,0.5395,29,28,1,0,0,,,
213,0.000655,2.8771,0.1622,0.3949,0.5403,28,27,1,0,0,,,
214,0.000642,2.8386,0.1578,0.3941,0.5361,28,27,1,0,0,,,
215,0.000629,2.8924,0.1643,0.3944,0.5407,28,27,1,0,0,0.3496,0.6204,0.0372
216,0.000616,2.8393,0.1604,0.3890,0.5399,28,27,1,0,0,,,
217,0.000604,2.8641,0.1620,0.3919,0.5386,28,27,1,0,0,,,
218,0.000591,2.8259,0.1584,0.3897,0.5417,28,26,1,0,0,,,
219,0.000578,2.8629,0.1611,0.3934,0.5397,29,27,1,0,0,,,
220,0.000566,2.8719,0.1631,0.3917,0.5448,28,27,1,0,0,0.3654,0.6415,0.0350
221,0.000554,2.8617,0.1608,0.3938,0.5385,28,27,1,0,0,,,
222,0.000541,2.8642,0.1606,0.3948,0.5409,28,27,1,0,0,,,
223,0.000529,2.8545,0.1610,0.3917,0.5450,28,27,1,0,0,,,
224,0.000517,2.8700,0.1628,0.3918,0.5392,28,27,1,0,0,,,
225,0.000506,2.8755,0.1632,0.3926,0.5419,28,27,1,0,0,0.3664,0.6399,0.0356
226,0.000494,2.8525,0.1619,0.3893,0.5447,28,27,1,0,0,,,
227,0.000482,2.8063,0.1571,0.3874,0.5415,28,27,1,0,0,,,
228,0.000471,2.8226,0.1578,0.3900,0.5420,28,26,1,0,0,,,
229,0.000459,2.8207,0.1571,0.3910,0.5446,28,27,1,0,0,,,
230,0.000448,2.8383,0.1608,0.3879,0.5441,28,27,1,0,0,0.3676,0.6407,0.0368
231,0.000437,2.8458,0.1602,0.3911,0.5449,28,27,1,0,0,,,
232,0.000426,2.8629,0.1623,0.3911,0.5458,28,27,1,0,0,,,
233,0.000415,2.8161,0.1595,0.3851,0.5428,28,27,1,0,0,,,
234,0.000404,2.8298,0.1579,0.3917,0.5404,28,27,1,0,0,,,
235,0.000394,2.8034,0.1551,0.3907,0.5421,28,27,1,0,0,0.3771,0.6441,0.0376
236,0.000383,2.8199,0.1589,0.3872,0.5420,28,27,1,0,0,,,
237,0.000373,2.8350,0.1588,0.3911,0.5405,28,27,1,0,0,,,
238,0.000363,2.8355,0.1595,0.3899,0.5437,28,27,1,0,0,,,
239,0.000353,2.7968,0.1569,0.3855,0.5447,28,27,1,0,0,,,
240,0.000343,2.8533,0.1605,0.3922,0.5448,28,27,1,0,0,0.3741,0.6401,0.0373
241,0.000333,2.8125,0.1580,0.3872,0.5414,28,27,1,0,0,,,
242,0.000323,2.8167,0.1586,0.3870,0.5425,28,26,1,0,0,,,
243,0.000314,2.7795,0.1557,0.3834,0.5447,28,27,1,0,0,,,
244,0.000304,2.8500,0.1596,0.3934,0.5450,29,27,1,0,0,,,
245,0.000295,2.8290,0.1611,0.3850,0.5434,29,27,1,0,0,0.3698,0.6284,0.0383
246,0.000286,2.8267,0.1576,0.3914,0.5429,28,26,1,0,0,,,
247,0.000277,2.8232,0.1569,0.3920,0.5410,28,27,1,0,0,,,
248,0.000268,2.8194,0.1580,0.3889,0.5436,28,27,1,0,0,,,
249,0.000259,2.8150,0.1589,0.3860,0.5477,28,26,1,0,0,,,
250,0.000251,2.7723,0.1535,0.3861,0.5463,28,27,1,0,0,0.3723,0.6313,0.0384
251,0.000243,2.7826,0.1548,0.3861,0.5468,28,27,1,0,0,,,
252,0.000234,2.8157,0.1590,0.3859,0.5465,28,26,1,0,0,,,
253,0.000226,2.8057,0.1579,0.3856,0.5441,28,27,1,0,0,,,
254,0.000218,2.7714,0.1546,0.3836,0.5451,28,26,1,0,0,,,
255,0.000211,2.8066,0.1574,0.3868,0.5456,28,27,1,0,0,0.3764,0.6362,0.0377
256,0.000203,2.8203,0.1599,0.3854,0.5446,28,27,1,0,0,,,
257,0.000196,2.7991,0.1585,0.3827,0.5475,28,27,1,0,0,,,
258,0.000188,2.7889,0.1558,0.3857,0.5450,28,27,1,0,0,,,
259,0.000181,2.7824,0.1546,0.3865,0.5447,28,26,1,0,0,,,
260,0.000174,2.7641,0.1536,0.3838,0.5449,28,26,1,0,0,0.3846,0.6461,0.0389
261,0.000167,2.8003,0.1566,0.3869,0.5450,28,27,1,0,0,,,
262,0.000161,2.7732,0.1534,0.3865,0.5457,28,27,1,0,0,,,
263,0.000154,2.7825,0.1556,0.3844,0.5441,28,26,1,0,0,,,
264,0.000148,2.7889,0.1569,0.3833,0.5466,28,27,1,0,0,,,
265,0.000142,2.8070,0.1568,0.3881,0.5453,28,27,1,0,0,0.3837,0.6406,0.0395
266,0.000135,2.7845,0.1570,0.3821,0.5460,29,27,1,0,0,,,
267,0.000130,2.7923,0.1559,0.3863,0.5450,28,27,1,0,0,,,
268,0.000124,2.7761,0.1570,0.3800,0.5480,28,27,1,0,0,,,
269,0.000118,2.8111,0.1572,0.3884,0.5460,28,27,1,0,0,,,
270,0.000113,2.8122,0.1571,0.3889,0.5433,28,27,1,0,0,0.3860,0.6426,0.0393
271,0.000108,2.7797,0.1547,0.3854,0.5450,28,26,1,0,0,,,
272,0.000103,2.8126,0.1569,0.3894,0.5462,28,27,1,0,0,,,
273,0.000098,2.7690,0.1538,0.3847,0.5472,28,27,1,0,0,,,
274,0.000093,2.7862,0.1547,0.3872,0.5438,28,27,1,0,0,,,
275,0.000089,2.7986,0.1567,0.3862,0.5444,28,27,1,0,0,0.3809,0.6345,0.0397
276,0.000084,2.7812,0.1539,0.3874,0.5464,28,27,1,0,0,,,
277,0.000080,2.7900,0.1557,0.3861,0.5487,28,27,1,0,0,,,
278,0.000076,2.7963,0.1553,0.3884,0.5462,29,27,1,0,0,,,
279,0.000072,2.8027,0.1580,0.3846,0.5489,28,27,1,0,0,,,
280,0.000068,2.7977,0.1570,0.3853,0.5451,28,27,1,0,0,0.3828,0.6374,0.0393
281,0.000065,2.7910,0.1570,0.3837,0.5464,28,27,1,0,0,,,
282,0.000061,2.7640,0.1530,0.3851,0.5452,28,27,1,0,0,,,
283,0.000058,2.7600,0.1525,0.3850,0.5434,28,27,1,0,0,,,
284,0.000055,2.7473,0.1536,0.3797,0.5468,28,27,1,0,0,,,
285,0.000052,2.7890,0.1560,0.3852,0.5447,28,27,1,0,0,0.3820,0.6360,0.0400
286,0.000050,2.7878,0.1576,0.3817,0.5471,28,26,1,0,0,,,
287,0.000047,2.7842,0.1562,0.3837,0.5448,29,27,1,0,0,,,
288,0.000045,2.7598,0.1536,0.3828,0.5485,28,26,1,0,0,,,
289,0.000043,2.8084,0.1558,0.3906,0.5443,28,27,1,0,0,,,
290,0.000041,2.7804,0.1532,0.3888,0.5435,28,27,1,0,0,0.3839,0.6355,0.0401
291,0.000039,2.8095,0.1582,0.3860,0.5451,29,28,1,0,0,,,
292,0.000037,2.7539,0.1522,0.3841,0.5443,28,27,1,0,0,,,
293,0.000036,2.8122,0.1579,0.3873,0.5491,28,27,1,0,0,,,
294,0.000034,2.7747,0.1535,0.3866,0.5471,28,27,1,0,0,,,
295,0.000033,2.7947,0.1575,0.3837,0.5475,28,27,1,0,0,0.3817,0.6316,0.0402
296,0.000032,2.8076,0.1580,0.3858,0.5455,28,27,1,0,0,,,
297,0.000031,2.8013,0.1565,0.3874,0.5425,28,27,1,0,0,,,
298,0.000031,2.7618,0.1548,0.3809,0.5467,28,27,1,0,0,,,
299,0.000030,2.7730,0.1547,0.3839,0.5482,29,27,1,0,0,,,
300,0.000030,2.7788,0.1553,0.3840,0.5461,28,26,1,0,0,0.3843,0.6385,0.0397
