epoch,lr,train_loss,obj_loss,box_loss,iou_loss,n_pos,pos_s4,pos_s8,pos_s16,pos_s32,ap,recall,precision
1,0.000300,178.6228,18.8045,7.0468,1.1163,277,241,36,0,0,,,
2,0.000570,105.1051,10.2398,5.7967,1.5606,284,247,37,0,0,,,
3,0.000840,84.5405,7.8417,5.4518,1.6764,285,247,38,0,0,,,
4,0.001110,70.6839,6.2628,5.1454,1.7413,285,248,37,0,0,,,
5,0.001380,59.8297,5.0004,4.9567,1.7975,281,244,36,0,0,0.1334,0.5440,0.0268
