epoch,lr,train_loss,obj_loss,box_loss,iou_loss,n_pos,pos_s4,pos_s8,pos_s16,pos_s32,ap,recall,precision
75,0.002509,4.9099,0.3095,0.6085,0.4572,40,37,3,0,0,0.2204,0.5016,0.0274
76,0.002494,4.8354,0.3309,0.5471,0.4921,33,30,2,0,0,,,
77,0.002479,4.7574,0.3234,0.5425,0.4958,33,30,2,0,0,,,
78,0.002465,4.7613,0.3243,0.5417,0.4916,32,30,2,0,0,,,
79,0.002450,4.7704,0.3228,0.5470,0.4914,33,30,2,0,0,,,
80,0.002434,4.7860,0.3292,0.5381,0.4944,33,29,2,0,0,0.1831,0.4537,0.0271
81,0.002419,4.7560,0.3257,0.5377,0.4963,33,30,2,0,0,,,
82,0.002404,4.7066,0.3197,0.5372,0.4972,33,30,2,0,0,,,
83,0.002388,4.6926,0.3182,0.5367,0.4938,32,30,2,0,0,,,
84,0.002372,4.6972,0.3197,0.5349,0.4942,34,31,2,0,0,,,
85,0.002356,4.6879,0.3174,0.5373,0.4936,32,30,2,0,0,0.2323,0.5461,0.0269
86,0.002340,4.6830,0.3179,0.5349,0.4974,33,30,2,0,0,,,
87,0.002324,4.6842,0.3205,0.5301,0.4961,33,30,2,0,0,,,
88,0.002307,4.6637,0.3184,0.5292,0.4961,32,29,2,0,0,,,
89,0.002291,4.7277,0.3225,0.5369,0.4953,33,30,2,0,0,,,
90,0.002274,4.6498,0.3165,0.5295,0.4999,32,29,2,0,0,0.2186,0.5265,0.0264
91,0.002257,4.6283,0.3127,0.5318,0.4963,33,30,2,0,0,,,
92,0.002241,4.6687,0.3169,0.5334,0.4978,33,30,2,0,0,,,
93,0.002224,4.6665,0.3190,0.5286,0.4971,32,30,2,0,0,,,
94,0.002206,4.6135,0.3112,0.5309,0.4986,33,30,2,0,0,,,
95,0.002189,4.6148,0.3147,0.5242,0.4981,32,30,2,0,0,0.1270,0.3017,0.0207
96,0.002172,4.6361,0.3172,0.5245,0.5002,33,30,2,0,0,,,
97,0.002154,4.6560,0.3202,0.5236,0.4985,33,30,2,0,0,,,
98,0.002137,4.6057,0.3119,0.5276,0.4997,33,30,2,0,0,,,
99,0.002119,4.5785,0.3087,0.5271,0.4987,33,30,2,0,0,,,
100,0.002101,4.6228,0.3145,0.5268,0.5017,33,30,2,0,0,0.0995,0.2384,0.0195
101,0.002083,4.6148,0.3139,0.5258,0.5007,33,30,2,0,0,,,
102,0.002065,4.5387,0.3058,0.5231,0.5041,32,29,2,0,0,,,
103,0.002047,4.5310,0.3059,0.5211,0.5017,33,30,2,0,0,,,
104,0.002029,4.5669,0.3084,0.5249,0.5006,33,30,2,0,0,,,
105,0.002011,4.5847,0.3136,0.5190,0.5026,33,30,2,0,0,0.0745,0.1818,0.0194
106,0.001992,4.6154,0.3140,0.5258,0.5001,33,30,2,0,0,,,
107,0.001974,4.5967,0.3138,0.5216,0.5032,33,30,2,0,0,,,
108,0.001955,4.5627,0.3101,0.5204,0.5037,33,30,2,0,0,,,
109,0.001937,4.5286,0.3071,0.5180,0.5020,33,30,2,0,0,,,
110,0.001918,4.5382,0.3069,0.5207,0.5032,33,30,2,0,0,0.1878,0.3982,0.0263
111,0.001899,4.5050,0.3022,0.5219,0.5027,33,30,2,0,0,,,
112,0.001881,4.4955,0.3033,0.5172,0.5035,33,30,2,0,0,,,
113,0.001862,4.4730,0.3023,0.5137,0.5041,33,30,2,0,0,,,
114,0.001843,4.5242,0.3054,0.5202,0.5059,33,30,2,0,0,,,
115,0.001824,4.5219,0.3058,0.5188,0.5047,33,30,2,0,0,0.1834,0.3934,0.0260
116,0.001805,4.5033,0.3025,0.5208,0.5064,33,30,2,0,0,,,
117,0.001786,4.5165,0.3069,0.5152,0.5064,33,30,2,0,0,,,
118,0.001766,4.5060,0.3053,0.5158,0.5038,33,30,2,0,0,,,
119,0.001747,4.4384,0.2977,0.5141,0.5025,33,30,2,0,0,,,
120,0.001728,4.4594,0.3001,0.5147,0.5043,33,30,2,0,0,0.1882,0.4190,0.0271
121,0.001709,4.3878,0.2926,0.5118,0.5062,33,30,2,0,0,,,
122,0.001690,4.4659,0.2985,0.5195,0.5046,33,30,2,0,0,,,
123,0.001670,4.4320,0.2952,0.5177,0.5072,33,30,2,0,0,,,
124,0.001651,4.4753,0.3002,0.5185,0.5049,32,29,2,0,0,,,
125,0.001632,4.3906,0.2949,0.5078,0.5070,33,30,2,0,0,0.2319,0.4799,0.0306
126,0.001612,4.3980,0.2922,0.5151,0.5060,33,30,2,0,0,,,
127,0.001593,4.5348,0.3312,0.4713,0.5390,26,23,2,0,0,,,
128,0.001573,4.4308,0.3224,0.4628,0.5424,26,23,2,0,0,,,
129,0.001554,4.4455,0.3224,0.4666,0.5404,25,23,2,0,0,,,
130,0.001534,4.4681,0.3251,0.4668,0.5417,26,24,2,0,0,0.2139,0.4351,0.0259
131,0.001515,4.4945,0.3300,0.4637,0.5429,26,23,2,0,0,,,
132,0.001496,4.4197,0.3196,0.4658,0.5409,26,23,2,0,0,,,
133,0.001476,4.4219,0.3206,0.4642,0.5415,26,23,2,0,0,,,
134,0.001457,4.3890,0.3169,0.4634,0.5389,26,24,2,0,0,,,
135,0.001437,4.4229,0.3200,0.4658,0.5428,26,23,2,0,0,0.2305,0.4746,0.0293
136,0.001418,4.3944,0.3174,0.4638,0.5410,26,23,2,0,0,,,
137,0.001398,4.4341,0.3214,0.4657,0.5392,26,23,2,0,0,,,
138,0.001379,4.4113,0.3205,0.4618,0.5443,26,23,2,0,0,,,
139,0.001360,4.4333,0.3239,0.4604,0.5446,26,23,2,0,0,,,
140,0.001340,4.3746,0.3178,0.4580,0.5439,26,23,2,0,0,0.2465,0.4776,0.0325
141,0.001321,4.3692,0.3154,0.4616,0.5438,26,23,2,0,0,,,
142,0.001302,4.3505,0.3151,0.4574,0.5475,25,23,2,0,0,,,
143,0.001283,4.3979,0.3198,0.4599,0.5429,26,23,2,0,0,,,
144,0.001264,4.3463,0.3140,0.4585,0.5444,26,23,2,0,0,,,
